date,HEROMOTOCO-ICICIBANK,COALINDIA-ONGC,HEROMOTOCO-KOTAKBANK,HINDALCO-TATAMOTORS,BRITANNIA-MARUTI,Yearly_PnL,Cumulative_PnL,HCLTECH-WIPRO,EICHERMOT-M&M,HINDUNILVR-TATASTEEL,HINDUNILVR-KOTAKBANK,HCLTECH-TCS,ASIANPAINT-WIPRO,NTPC-ONGC,BRITANNIA-HINDUNILVR,SUNPHARMA-WIPRO,ONGC-WIPRO,HDFCBANK-LT,HCLTECH-ONGC,BPCL-ONGC,DRREDDY-ICICIBANK,BAJAJFINSV-TATAMOTORS,AXISBANK-TATACONSUM,BHARTIARTL-GRASIM,GRASIM-TITAN,BAJAJFINSV-INDUSINDBK,NESTLEIND-TATACONSUM,NESTLEIND-RELIANCE,KOTAKBANK-UPL,CIPLA-HINDUNILVR,LT-TECHM,Total_PnL,Cumulative_Total
2020-05-26,,,,,,51703.600000000544,948397.4500000011,7276.500000000229,44427.10000000031,-0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,51703.600000000544,3443365.6000000024
2020-05-27,,,,,,271300.74999999924,1219698.2000000004,282874.3999999994,-11573.65000000012,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,271300.74999999924,3714666.3500000015
2020-05-28,,,,,,31133.300000000178,1250831.5000000007,0.0,31133.300000000178,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,31133.300000000178,3745799.650000002
2020-05-29,,,,,,0.0,1250831.5000000007,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-01,,,,,,0.0,1250831.5000000007,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-02,,,,,,0.0,1250831.5000000007,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-03,,,,,,0.0,1250831.5000000007,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-04,,,,,,0.0,1250831.5000000007,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-05,,,,,,0.0,1250831.5000000007,-0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-08,,,,,,0.0,1250831.5000000007,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-09,,,,,,0.0,1250831.5000000007,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-10,,,,,,0.0,1250831.5000000007,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-11,,,,,,0.0,1250831.5000000007,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3745799.650000002
2020-06-12,,,,,,-1000.0,1249831.5000000007,0.0,-1000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-1000.0,3744799.650000002
2020-06-15,,,,,,-20565.849999999908,1229265.6500000008,0.0,-20565.849999999908,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-20565.849999999908,3724233.8000000017
2020-06-16,,,,,,21723.8999999999,1250989.5500000007,0.0,21723.8999999999,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,21723.8999999999,3745957.7000000016
2020-06-17,,,,,,57325.89999999984,1308315.4500000007,-0.0,57325.89999999984,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,57325.89999999984,3803283.6000000015
2020-06-18,,,,,,-33174.50000000009,1275140.9500000007,0.0,-33174.50000000009,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,-33174.50000000009,3770109.1000000015
2020-06-19,,,,,,50919.000000000146,1326059.950000001,-0.0,50919.000000000146,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,50919.000000000146,3821028.1000000015
2020-06-22,,,,,,21291.000000000095,1347350.950000001,0.0,21291.000000000095,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,21291.000000000095,3842319.1000000015
2020-06-23,,,,,,-84850.84999999996,1262500.100000001,0.0,-84850.84999999996,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-84850.84999999996,3757468.2500000014
2020-06-24,,,,,,35384.599999999824,1297884.700000001,0.0,35384.599999999824,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,35384.599999999824,3792852.850000001
2020-06-25,,,,,,0.0,1297884.700000001,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3792852.850000001
2020-06-26,,,,,,0.0,1297884.700000001,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3792852.850000001
2020-06-29,,,,,,0.0,1297884.700000001,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3792852.850000001
2020-06-30,,,,,,0.0,1297884.700000001,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3792852.850000001
2020-07-01,,,,,,0.0,1297884.700000001,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,3792852.850000001
2020-07-02,,,,,,0.0,1297884.700000001,0.0,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3792852.850000001
2020-07-03,,,,,,-1000.0,1296884.700000001,0.0,0.0,0.0,0.0,-1000.0,,,,,,,,,,,,,,,,,,,,-1000.0,3791852.850000001
2020-07-06,,,,,,-12915.19999999983,1283969.5000000012,0.0,0.0,-0.0,-0.0,-12915.19999999983,,,,,,,,,,,,,,,,,,,,-12915.19999999983,3778937.6500000013
2020-07-07,,,,,,21822.59999999979,1305792.100000001,0.0,0.0,0.0,-0.0,21822.59999999979,,,,,,,,,,,,,,,,,,,,21822.59999999979,3800760.250000001
2020-07-08,,,,,,-19531.349999999962,1286260.7500000012,0.0,0.0,0.0,0.0,-19531.349999999962,,,,,,,,,,,,,,,,,,,,-19531.349999999962,3781228.900000001
2020-07-09,,,,,,25980.150000000074,1312240.9000000013,0.0,0.0,-0.0,-0.0,25980.150000000074,,,,,,,,,,,,,,,,,,,,25980.150000000074,3807209.0500000007
2020-07-10,,,,,,-13638.0,1298602.9000000013,-0.0,0.0,0.0,0.0,-13638.0,,,,,,,,,,,,,,,,,,,,-13638.0,3793571.0500000007
2020-07-13,,,,,,35385.10000000002,1333988.0000000014,0.0,0.0,0.0,0.0,35385.10000000002,,,,,,,,,,,,,,,,,,,,35385.10000000002,3828956.150000001
2020-07-14,,,,,,-9534.249999999965,1324453.7500000014,0.0,0.0,0.0,0.0,-9534.249999999965,,,,,,,,,,,,,,,,,,,,-9534.249999999965,3819421.900000001
2020-07-15,,,,,,27312.04999999999,1351765.8000000014,-1000.0,-0.0,0.0,0.0,28312.04999999999,,,,,,,,,,,,,,,,,,,,27312.04999999999,3846733.9500000007
2020-07-16,,,,,,55121.200000000455,1406887.0000000019,35887.25000000051,-1000.0,0.0,0.0,20233.949999999946,,,,,,,,,,,,,,,,,,,,55121.200000000455,3901855.1500000013
2020-07-17,,,,,,-83846.85000000003,1323040.1500000018,1309.4499999999634,-81220.49999999997,-1000.0,-1000.0,-1935.8000000000366,,,,,,,,,,,,,,,,,,,,-83846.85000000003,3818008.300000001
2020-07-20,,,,,,-113625.60000000052,1209414.5500000012,-121843.25000000054,-5434.6000000001695,12775.05000000005,877.2000000001483,0.0,,,,,,,,,,,,,,,,,,,,-113625.60000000052,3704382.7000000007
2020-07-21,,,,,,134568.8500000006,1343983.4000000018,-4241.39999999943,76068.70000000027,54029.94999999982,8711.599999999926,0.0,,,,,,,,,,,,,,,,,,,,134568.8500000006,3838951.550000001
2020-07-22,,,,,,50000.349999999366,1393983.7500000012,86642.69999999956,-29365.900000000292,-35948.89999999989,28672.449999999993,0.0,,,,,,,,,,,,,,,,,,,,50000.349999999366,3888951.9000000004
2020-07-23,,,,,,37117.449999999895,1431101.2000000011,-7052.200000000317,-6388.250000000087,31553.550000000254,19004.350000000042,0.0,,,,,,,,,,,,,,,,,,,,37117.449999999895,3926069.35
2020-07-24,,,,,,-45783.80000000036,1385317.4000000008,0.0,0.0,-43882.60000000024,-901.2000000001199,-1000.0,,,,,,,,,,,,,,,,,,,,-45783.80000000036,3880285.55
2020-07-27,,,,,,18542.249999999884,1403859.6500000008,0.0,0.0,47657.299999999756,-7636.399999999925,-21478.64999999995,,,,,,,,,,,,,,,,,,,,18542.249999999884,3898827.8
2020-07-28,,,,,,30346.400000000096,1434206.050000001,0.0,0.0,31486.00000000024,-4617.950000000078,3478.3499999999312,,,,,,,,,,,,,,,,,,,,30346.400000000096,3929174.1999999997
2020-07-29,,,,,,139646.20000000013,1573852.2500000012,-0.0,0.0,115009.5,5427.900000000007,19208.800000000127,,,,,,,,,,,,,,,,,,,,139646.20000000013,4068820.4
2020-07-30,,,,,,-20488.4000000001,1553363.850000001,0.0,0.0,-34274.50000000009,14659.850000000119,-873.7500000001319,,,,,,,,,,,,,,,,,,,,-20488.4000000001,4048332.0
2020-07-31,,,,,,-13668.999999999984,1539694.850000001,0.0,-0.0,0.0,0.0,-13668.999999999984,,,,,,,,,,,,,,,,,,,,-13668.999999999984,4034663.0
2020-08-03,,,,,,-6077.5,1533617.350000001,0.0,0.0,-0.0,0.0,-6077.5,,,,,,,,,,,,,,,,,,,,-6077.5,4028585.5
2020-08-04,,,,,,18013.95000000004,1551631.300000001,0.0,0.0,0.0,-0.0,18013.95000000004,,,,,,,,,,,,,,,,,,,,18013.95000000004,4046599.45
2020-08-05,,,,,,7969.600000000034,1559600.900000001,0.0,0.0,-0.0,-0.0,7969.600000000034,,,,,,,,,,,,,,,,,,,,7969.600000000034,4054569.0500000003
2020-08-06,,,,,,-14934.900000000018,1544666.0000000012,0.0,0.0,0.0,0.0,-14934.900000000018,,,,,,,,,,,,,,,,,,,,-14934.900000000018,4039634.1500000004
2020-08-07,,,,,,17396.90000000003,1562062.9000000013,0.0,0.0,-0.0,-0.0,17396.90000000003,,,,,,,,,,,,,,,,,,,,17396.90000000003,4057031.0500000003
2020-08-10,,,,,,0.0,1562062.9000000013,0.0,-0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4057031.0500000003
2020-08-11,,,,,,0.0,1562062.9000000013,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4057031.0500000003
2020-08-12,,,,,,-1000.0,1561062.9000000013,0.0,0.0,0.0,0.0,-1000.0,,,,,,,,,,,,,,,,,,,,-1000.0,4056031.0500000003
2020-08-13,,,,,,-11001.900000000016,1550061.0000000014,0.0,0.0,0.0,0.0,-11001.900000000016,,,,,,,,,,,,,,,,,,,,-11001.900000000016,4045029.1500000004
2020-08-14,,,,,,18089.900000000052,1568150.9000000015,0.0,-1000.0,-0.0,0.0,19089.900000000052,,,,,,,,,,,,,,,,,,,,18089.900000000052,4063119.0500000003
2020-08-17,,,,,,-5444.650000000031,1562706.2500000014,0.0,6187.849999999969,0.0,0.0,-11632.5,,,,,,,,,,,,,,,,,,,,-5444.650000000031,4057674.4000000004
2020-08-18,,,,,,25341.65000000016,1588047.9000000015,-0.0,16163.80000000021,0.0,0.0,9177.849999999951,,,,,,,,,,,,,,,,,,,,25341.65000000016,4083016.0500000007
2020-08-19,,,,,,4007.250000000016,1592055.1500000015,0.0,-0.0,0.0,0.0,4007.250000000016,,,,,,,,,,,,,,,,,,,,4007.250000000016,4087023.3000000007
2020-08-20,,,,,,-1053.5,1591001.6500000015,0.0,0.0,-0.0,0.0,-1053.5,,,,,,,,,,,,,,,,,,,,-1053.5,4085969.8000000007
2020-08-21,,,,,,5118.850000000064,1596120.5000000016,0.0,0.0,0.0,0.0,5118.850000000064,,,,,,,,,,,,,,,,,,,,5118.850000000064,4091088.650000001
2020-08-24,,,,,,189.89999999990334,1596310.4000000015,0.0,0.0,-0.0,-0.0,189.89999999990334,,,,,,,,,,,,,,,,,,,,189.89999999990334,4091278.5500000007
2020-08-25,,,,,,4790.550000000066,1601100.9500000016,0.0,0.0,0.0,-0.0,4790.550000000066,,,,,,,,,,,,,,,,,,,,4790.550000000066,4096069.100000001
2020-08-26,,,,,,-13920.19999999992,1587180.7500000016,0.0,0.0,0.0,0.0,-13920.19999999992,,,,,,,,,,,,,,,,,,,,-13920.19999999992,4082148.9000000013
2020-08-27,,,,,,2764.249999999985,1589945.0000000016,-0.0,-0.0,-0.0,0.0,2764.249999999985,,,,,,,,,,,,,,,,,,,,2764.249999999985,4084913.1500000013
2020-08-28,,,,,,3367.6499999999214,1593312.6500000015,0.0,0.0,0.0,-0.0,3367.6499999999214,,,,,,,,,,,,,,,,,,,,3367.6499999999214,4088280.800000001
2020-08-31,,,,,,20578.400000000063,1613891.0500000017,0.0,0.0,0.0,0.0,20578.400000000063,,,,,,,,,,,,,,,,,,,,20578.400000000063,4108859.200000001
2020-09-01,,,,,,4884.599999999918,1618775.6500000015,-0.0,0.0,0.0,0.0,4884.599999999918,,,,,,,,,,,,,,,,,,,,4884.599999999918,4113743.800000001
2020-09-02,,,,,,-14391.899999999998,1604383.7500000016,0.0,0.0,-0.0,0.0,-14391.899999999998,,,,,,,,,,,,,,,,,,,,-14391.899999999998,4099351.9000000013
2020-09-03,,,,,,-450.89999999995234,1603932.8500000017,0.0,0.0,0.0,0.0,-450.89999999995234,,,,,,,,,,,,,,,,,,,,-450.89999999995234,4098901.0000000014
2020-09-04,,,,,,6461.150000000099,1610394.0000000019,0.0,0.0,0.0,0.0,6461.150000000099,,,,,,,,,,,,,,,,,,,,6461.150000000099,4105362.1500000013
2020-09-07,,,,,,-4378.0,1606016.0000000019,0.0,0.0,0.0,0.0,-4378.0,,,,,,,,,,,,,,,,,,,,-4378.0,4100984.1500000013
2020-09-08,,,,,,-20299.950000000095,1585716.0500000017,0.0,0.0,0.0,0.0,-20299.950000000095,,,,,,,,,,,,,,,,,,,,-20299.950000000095,4080684.200000001
2020-09-09,,,,,,1764.649999999955,1587480.7000000016,-0.0,0.0,-0.0,0.0,1764.649999999955,,,,,,,,,,,,,,,,,,,,1764.649999999955,4082448.850000001
2020-09-10,,,,,,10.250000000094474,1587490.9500000016,0.0,-0.0,0.0,0.0,10.250000000094474,,,,,,,,,,,,,,,,,,,,10.250000000094474,4082459.100000001
2020-09-11,,,,,,7811.949999999968,1595302.9000000015,-0.0,0.0,0.0,0.0,7811.949999999968,,,,,,,,,,,,,,,,,,,,7811.949999999968,4090271.050000001
2020-09-14,,,,,,0.0,1595302.9000000015,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4090271.050000001
2020-09-15,,,,,,0.0,1595302.9000000015,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4090271.050000001
2020-09-16,,,,,,0.0,1595302.9000000015,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4090271.050000001
2020-09-17,,,,,,-1000.0,1594302.9000000015,0.0,0.0,0.0,0.0,-1000.0,,,,,,,,,,,,,,,,,,,,-1000.0,4089271.050000001
2020-09-18,,,,,,-4734.650000000038,1589568.2500000014,0.0,0.0,0.0,0.0,-4734.650000000038,,,,,,,,,,,,,,,,,,,,-4734.650000000038,4084536.4000000013
2020-09-21,,,,,,12520.800000000016,1602089.0500000014,0.0,0.0,0.0,-0.0,12520.800000000016,,,,,,,,,,,,,,,,,,,,12520.800000000016,4097057.200000001
2020-09-22,,,,,,-14068.250000000035,1588020.8000000014,-1000.0,0.0,-0.0,0.0,-13068.250000000035,,,,,,,,,,,,,,,,,,,,-14068.250000000035,4082988.950000001
2020-09-23,,,,,,45216.50000000028,1633237.3000000017,46080.80000000031,0.0,0.0,0.0,-864.3000000000284,,,,,,,,,,,,,,,,,,,,45216.50000000028,4128205.4500000016
2020-09-24,,,,,,-104906.55000000015,1528330.7500000016,-113469.75000000026,0.0,0.0,0.0,8563.200000000114,,,,,,,,,,,,,,,,,,,,-104906.55000000015,4023298.9000000013
2020-09-25,,,,,,52813.39999999963,1581144.1500000013,86602.99999999971,0.0,0.0,0.0,-33789.60000000008,,,,,,,,,,,,,,,,,,,,52813.39999999963,4076112.3000000007
2020-09-28,,,,,,-50693.549999999246,1530450.600000002,-42269.149999999296,0.0,-0.0,-0.0,-8424.399999999947,,,,,,,,,,,,,,,,,,,,-50693.549999999246,4025418.7500000014
2020-09-29,,,,,,63156.39999999965,1593607.0000000016,25480.59999999967,0.0,-0.0,0.0,37675.79999999998,,,,,,,,,,,,,,,,,,,,63156.39999999965,4088575.150000001
2020-09-30,,,,,,33988.50000000029,1627595.5000000019,31914.9000000003,0.0,0.0,0.0,2073.5999999999876,,,,,,,,,,,,,,,,,,,,33988.50000000029,4122563.6500000013
2020-10-01,,,,,,-6717.950000000446,1620877.5500000014,-10319.100000000357,-0.0,0.0,0.0,3601.1499999999105,,,,,,,,,,,,,,,,,,,,-6717.950000000446,4115845.7000000007
2020-10-05,,,,,,304311.45000000007,1925189.0000000014,288696.5,0.0,0.0,0.0,15614.950000000063,,,,,,,,,,,,,,,,,,,,304311.45000000007,4420157.15
2020-10-06,,,,,,0.0,1925189.0000000014,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4420157.15
2020-10-07,,,,,,0.0,1925189.0000000014,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4420157.15
2020-10-08,,,,,,0.0,1925189.0000000014,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4420157.15
2020-10-09,,,,,,-1000.0,1924189.0000000014,-1000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-1000.0,4419157.15
2020-10-12,,,,,,-30589.300000000054,1893599.7000000014,-30589.300000000054,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-30589.300000000054,4388567.850000001
2020-10-13,,,,,,56939.75000000003,1950539.4500000014,56939.75000000003,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,56939.75000000003,4445507.600000001
2020-10-14,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-15,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-16,,,,,,0.0,1950539.4500000014,0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-19,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-20,,,,,,0.0,1950539.4500000014,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-21,,,,,,0.0,1950539.4500000014,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-22,,,,,,0.0,1950539.4500000014,-0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-23,,,,,,0.0,1950539.4500000014,0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-26,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-27,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-28,,,,,,0.0,1950539.4500000014,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-29,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-10-30,,,,,,0.0,1950539.4500000014,0.0,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-02,,,,,,0.0,1950539.4500000014,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-03,,,,,,0.0,1950539.4500000014,-0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-04,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-05,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-06,,,,,,0.0,1950539.4500000014,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-09,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-10,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-11,,,,,,0.0,1950539.4500000014,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-12,,,,,,0.0,1950539.4500000014,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4445507.600000001
2020-11-13,,,,,,-1000.0,1949539.4500000014,0.0,-1000.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,-1000.0,4444507.600000001
2020-11-14,,,,,,-3461.100000000107,1946078.3500000013,0.0,-3461.100000000107,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-3461.100000000107,4441046.5
2020-11-17,,,,,,26492.20000000004,1972570.5500000012,-0.0,26492.20000000004,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,26492.20000000004,4467538.7
2020-11-18,,,,,,281489.6499999999,2254060.200000001,0.0,281489.6499999999,0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,281489.6499999999,4749028.35
2020-11-19,,,,,,16531.59999999994,2270591.800000001,0.0,16531.59999999994,-0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,16531.59999999994,4765559.949999999
2020-11-20,,,,,,32478.400000000158,2303070.2000000016,0.0,32478.400000000158,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,32478.400000000158,4798038.35
2020-11-23,,,,,,-43480.549999999836,2259589.650000002,0.0,-43480.549999999836,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-43480.549999999836,4754557.8
2020-11-24,,,,,,60738.549999999814,2320328.2000000016,0.0,60738.549999999814,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,60738.549999999814,4815296.35
2020-11-25,,,,,,-735.399999999805,2319592.8000000017,0.0,-735.399999999805,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,-735.399999999805,4814560.95
2020-11-26,,,,,,51914.249999999854,2371507.0500000017,0.0,51914.249999999854,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,51914.249999999854,4866475.2
2020-11-27,,,,,,-20023.400000000107,2351483.650000002,0.0,-20023.400000000107,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,-20023.400000000107,4846451.8
2020-12-01,,,,,,49894.949999999924,2401378.6000000015,0.0,49894.949999999924,-0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,49894.949999999924,4896346.75
2020-12-02,,,,,,0.0,2401378.6000000015,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4896346.75
2020-12-03,,,,,,0.0,2401378.6000000015,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4896346.75
2020-12-04,,,,,,0.0,2401378.6000000015,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4896346.75
2020-12-07,,,,,,0.0,2401378.6000000015,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,0.0,4896346.75
2020-12-08,,,,,,0.0,2401378.6000000015,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4896346.75
2020-12-09,,,,,,0.0,2401378.6000000015,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4896346.75
2020-12-10,,,,,,0.0,2401378.6000000015,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,4896346.75
2020-12-11,,,,,,-1000.0,2400378.6000000015,0.0,0.0,0.0,-1000.0,0.0,,,,,,,,,,,,,,,,,,,,-1000.0,4895346.75
2020-12-14,,,,,,2707.29999999999,2403085.9000000013,0.0,0.0,-0.0,2707.29999999999,0.0,,,,,,,,,,,,,,,,,,,,2707.29999999999,4898054.05
2020-12-15,,,,,,22032.599999999933,2425118.5000000014,0.0,0.0,-0.0,22032.599999999933,0.0,,,,,,,,,,,,,,,,,,,,22032.599999999933,4920086.649999999
2020-12-16,,,,,,-10225.299999999848,2414893.2000000016,-0.0,-0.0,0.0,-10225.299999999848,-0.0,,,,,,,,,,,,,,,,,,,,-10225.299999999848,4909861.35
2020-12-17,,,,,,12930.149999999849,2427823.3500000015,0.0,0.0,0.0,12930.149999999849,-0.0,,,,,,,,,,,,,,,,,,,,12930.149999999849,4922791.499999999
2020-12-18,,,,,,-8694.09999999985,2419129.250000002,0.0,0.0,0.0,-8694.09999999985,0.0,,,,,,,,,,,,,,,,,,,,-8694.09999999985,4914097.399999999
2020-12-21,,,,,,10258.5,2429387.750000002,0.0,0.0,0.0,10258.5,0.0,,,,,,,,,,,,,,,,,,,,10258.5,4924355.899999999
2020-12-22,,,,,,-3158.3000000000716,2426229.4500000016,0.0,0.0,0.0,-3158.3000000000716,0.0,,,,,,,,,,,,,,,,,,,,-3158.3000000000716,4921197.6
2020-12-23,,,,,,-24719.549999999963,2401509.900000002,0.0,0.0,0.0,-24719.549999999963,0.0,,,,,,,,,,,,,,,,,,,,-24719.549999999963,4896478.05
2020-12-24,,,,,,-12309.900000000045,2389200.000000002,0.0,0.0,-1000.0,-11309.900000000045,-0.0,,,,,,,,,,,,,,,,,,,,-12309.900000000045,4884168.149999999
2020-12-28,,,,,,54837.099999999926,2444037.100000002,0.0,0.0,47783.599999999955,7053.499999999972,0.0,,,,,,,,,,,,,,,,,,,,54837.099999999926,4939005.249999999
2020-12-29,,,,,,2327.900000000035,2446365.000000002,0.0,0.0,-150.69999999992,2478.599999999955,0.0,,,,,,,,,,,,,,,,,,,,2327.900000000035,4941333.149999999
2020-12-30,,,,,,17638.14999999999,2464003.150000002,0.0,0.0,26012.049999999872,-8373.899999999881,0.0,,,,,,,,,,,,,,,,,,,,17638.14999999999,4958971.3
2020-12-31,,,,,,20469.099999999726,2484472.2500000014,0.0,0.0,16972.09999999981,3496.9999999999172,0.0,,,,,,,,,,,,,,,,,,,,20469.099999999726,4979440.399999999
2021-01-01,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,4979440.399999999
2021-01-04,,,,,,-1000.0,-1000.0,,,0.0,,,-1000.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,,-1000.0,4978440.399999999
2021-01-05,,,,,,133895.75000000047,132895.75000000047,,,-1000.0,,,134895.75000000047,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,133895.75000000047,5112336.15
